url,title,image,price,description,variant,combined
https://canawineco.com/collections/whiskey/products/jack-daniels-old-no-7-riverboat-captains-bottle-90-proof-1-75-litre,Jack Daniel's Riverboat Captain Decanter Tennessee Whiskey,//canawineco.com/cdn/shop/products/image_89a9f5c2-007e-4e51-a112-d843dea1ef49_700x700.jpg?v=1659540538,"$1,995.00","Experience the rich heritage of Jack Daniel's with the Riverboat Captain Decanter Tennessee Whiskey, now available at Cana Wine Co., your premier destination for high-end and luxury spirits. This exquisite decanter pays homage to the storied past of riverboat captains who navigated the mighty Mississippi, bringing a touch of history to your collection. Each sip of this finely crafted Tennessee whiskey reveals a harmonious blend of caramel, vanilla, and oak, culminating in a smooth, lingering finish. Whether you're a seasoned connoisseur or a discerning collector, the Riverboat Captain Decanter is a timeless addition to any whiskey enthusiast's repertoire. Discover this and more at Cana Wine Co., where we celebrate the finest in bourbon, whiskey, scotch, and beyond. Size:  1.75Lt Proof:  90 (45% ABV) Origin:  Tennessee Distillery:  Jack Daniel's", 1.75Lt,"jack daniel's riverboat captain decanter tennessee whiskey experience rich heritage jack daniel's riverboat captain decanter tennessee whiskey, available cana wine co., premier destination high-end luxury spirits. exquisite decanter pays homage storied past riverboat captains navigated mighty mississippi, bringing touch history collection. sip finely crafted tennessee whiskey reveals harmonious blend caramel, vanilla, oak, culminating smooth, lingering finish. whether seasoned connoisseur discerning collector, riverboat captain decanter timeless addition whiskey enthusiast's repertoire. discover cana wine co., celebrate finest bourbon, whiskey, scotch, beyond. size: 1.75lt proof: 90 (45% abv) origin: tennessee distillery: jack daniel's 1.75lt"
https://canawineco.com/collections/whiskey/products/bookers-batch-no-2022-01-ronnies-batch,2022 Booker's Batch 2022-01 Ronnie's Batch Kentucky Straight Bourbon Whiskey,//canawineco.com/cdn/shop/products/Booker_sBatchNo2022-01_836x700.webp?v=1661965738,$245.00,"Introducing the 2022 Booker's Batch 2022-01 Ronnie's Batch Kentucky Straight Bourbon Whiskey, a standout offering from Cana Wine Co.'s exquisite collection of premium spirits. Crafted with care and precision, this bourbon whiskey embodies the rich tradition and bold flavors that Booker's is renowned for. Named in honor of Ronnie, a testament to his dedication and expertise, this batch delivers a robust palate of deep caramel and vanilla, complemented by hints of toasted oak and a lingering, warm finish. Ideal for aficionados seeking complexity and character, each sip reveals layers of flavor that unfold beautifully. Whether enjoyed neat or in a classic cocktail, this whiskey promises a memorable tasting experience. Elevate your spirits collection with the 2022 Booker's Batch 2022-01 Ronnie's Batch, available now at Cana Wine Co., your premier destination for the finest in bourbon, whiskey, scotch, and more. Size:  750ml Proof:  124.4 (62.2% ABV) Origin:  Kentucky Distillery:  Jim Beam", 750ml,"2022 booker's batch 2022-01 ronnie's batch kentucky straight bourbon whiskey introducing 2022 booker's batch 2022-01 ronnie's batch kentucky straight bourbon whiskey, standout offering cana wine co.'s exquisite collection premium spirits. crafted care precision, bourbon whiskey embodies rich tradition bold flavors booker's renowned for. named honor ronnie, testament dedication expertise, batch delivers robust palate deep caramel vanilla, complemented hints toasted oak lingering, warm finish. ideal aficionados seeking complexity character, sip reveals layers flavor unfold beautifully. whether enjoyed neat classic cocktail, whiskey promises memorable tasting experience. elevate spirits collection 2022 booker's batch 2022-01 ronnie's batch, available cana wine co., premier destination finest bourbon, whiskey, scotch, more. size: 750ml proof: 124.4 (62.2% abv) origin: kentucky distillery: jim beam 750ml"
https://canawineco.com/collections/whiskey/products/jack-daniels-old-no-7-tin-set-with-shot-glasses-500ml-1983,1983 Jack Daniel's Old No. 7 Tin Set With Shot Glasses Sour Mash Tennessee Whiskey,//canawineco.com/cdn/shop/products/image_fd12356a-2838-4c4d-9c41-16c1da35a17f_700x700.jpg?v=1659540561,$295.00,"Experience the timeless charm of 1983 Jack Daniel's Old No. 7 Tin Set with Shot Glasses, a collector’s delight available exclusively at Cana Wine Co., your premier destination for high-end and luxury spirits. This exquisite set encapsulates the rich heritage of Jack Daniel's, presenting the iconic Old No. 7 Tennessee Whiskey in a beautifully crafted tin, accompanied by a pair of elegant shot glasses. Perfect for connoisseurs and collectors alike, the whiskey boasts a balanced flavor profile of caramel, vanilla, and oak, making each sip a tribute to tradition and craftsmanship. Visit Cana Wine Co. to add this rare gem to your collection and toast to the legacy of Jack Daniel's. Size:  500ml Proof:  90 (45% ABV) Origin:  Tennessee Distillery:  Jack Daniel's", 500ml,"1983 jack daniel's old no. 7 tin set shot glasses sour mash tennessee whiskey experience timeless charm 1983 jack daniel's old no. 7 tin set shot glasses, collector’s delight available exclusively cana wine co., premier destination high-end luxury spirits. exquisite set encapsulates rich heritage jack daniel's, presenting iconic old no. 7 tennessee whiskey beautifully crafted tin, accompanied pair elegant shot glasses. perfect connoisseurs collectors alike, whiskey boasts balanced flavor profile caramel, vanilla, oak, making sip tribute tradition craftsmanship. visit cana wine co. add rare gem collection toast legacy jack daniel's. size: 500ml proof: 90 (45% abv) origin: tennessee distillery: jack daniel's 500ml"
https://canawineco.com/collections/whiskey/products/old-carter-14-year-old-kentucky-bourbon-barrel-21-123-2-proof,Old Carter 14 Year Old Barrel 21 Single Barrel Straight Kentucky Bourbon Whiskey,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-28T152843.094_700x700.png?v=1719606528,$695.00,"Introducing the Old Carter 14 Year Old Barrel 21 Single Barrel Straight Kentucky Bourbon Whiskey—a pinnacle of craftsmanship and exclusivity. Hand-selected from only the finest barrels, each sip unveils deep, rich flavors of caramelized oak, vanilla bean, and a hint of spicy cinnamon. Its velvety texture and long, elegant finish make it a standout among connoisseurs. Perfectly suited for those who appreciate the artistry and heritage of aged bourbon, this limited-edition release from Old Carter showcases unparalleled quality and complexity. Size:  750ml Proof:  123.2 (61.6% ABV) Age:  14 Year Origin:  Kentucky Distillery:  Old Carter", 750ml,"old carter 14 year old barrel 21 single barrel straight kentucky bourbon whiskey introducing old carter 14 year old barrel 21 single barrel straight kentucky bourbon whiskey—a pinnacle craftsmanship exclusivity. hand-selected finest barrels, sip unveils deep, rich flavors caramelized oak, vanilla bean, hint spicy cinnamon. velvety texture long, elegant finish make standout among connoisseurs. perfectly suited appreciate artistry heritage aged bourbon, limited-edition release old carter showcases unparalleled quality complexity. size: 750ml proof: 123.2 (61.6% abv) age: 14 year origin: kentucky distillery: old carter 750ml"
https://canawineco.com/collections/whiskey/products/macallan-edition-4-single-malt-scotch,Macallan Edition No 4 Single Malt Scotch Whisky,//canawineco.com/cdn/shop/files/Untitleddesign-2024-07-02T123721.293_700x700.png?v=1719941846,$439.00,"Indulge in the rich heritage and craftsmanship of Macallan Edition No 4 Single Malt Scotch Whisky. Elegantly crafted, this limited edition release embodies the essence of the renowned Macallan Distillery. With a symphony of flavors dancing on the palate, expect a journey through layers of sweet vanilla, warming oak, and subtle spice. Each sip reveals a meticulous blend of exceptional casks, resulting in a truly distinctive and unforgettable whisky experience. Elevate your spirits collection with Macallan Edition No 4, where tradition meets innovation in every bottle. Size:  750ml Proof:  96.6 (48.3% ABV) Origin:  Speyside Distillery:  Macallan ", 750ml,"macallan edition 4 single malt scotch whisky indulge rich heritage craftsmanship macallan edition 4 single malt scotch whisky. elegantly crafted, limited edition release embodies essence renowned macallan distillery. symphony flavors dancing palate, expect journey layers sweet vanilla, warming oak, subtle spice. sip reveals meticulous blend exceptional casks, resulting truly distinctive unforgettable whisky experience. elevate spirits collection macallan edition 4, tradition meets innovation every bottle. size: 750ml proof: 96.6 (48.3% abv) origin: speyside distillery: macallan 750ml"
https://canawineco.com/collections/whiskey/products/bardstown-bourbon-plantation-collaboration-bourbon,Bardstown Collaborative Series Plantation Rum Finish Kentucky Straight Bourbon Whiskey,//canawineco.com/cdn/shop/products/image_96403450-03f2-442d-bf58-dd3b8020e2b9_700x700.png?v=1660762607,$299.00,"Bardstown Collaborative Series Plantation Rum Finish Tennessee Straight Bourbon Whiskey is 10-year-old Tennessee bourbon finished for 22 months in Plantation Rum barrels. This expression gives off noted of orange peel, allspice, and cinnamon highlight layers of banana bread with rich caramel. On the palate, apple crisp and molasses lead to a balanced finish of fruit and spice. Size:  750ml Proof:  104 (51% ABV) Origin:  Tennessee Distillery:  Bardstown", 750ml,"bardstown collaborative series plantation rum finish kentucky straight bourbon whiskey bardstown collaborative series plantation rum finish tennessee straight bourbon whiskey 10-year-old tennessee bourbon finished 22 months plantation rum barrels. expression gives noted orange peel, allspice, cinnamon highlight layers banana bread rich caramel. palate, apple crisp molasses lead balanced finish fruit spice. size: 750ml proof: 104 (51% abv) origin: tennessee distillery: bardstown 750ml"
https://canawineco.com/collections/whiskey/products/the-macallan-edition-3-single-malt-scotch,Macallan Edition No 3 Single Malt Scotch Whisky,//canawineco.com/cdn/shop/products/macallan-edition-no-3-p1559-2204_image_700x700.jpg?v=1660761401,$489.00,"Introducing Macallan Edition No. 3, a masterful blend of complexity and sophistication. Crafted by the esteemed Macallan distillery, this single malt Scotch whisky tantalizes the senses with its rich aroma, velvety texture, and nuanced flavors. From its warm, honeyed notes to hints of ginger and nutmeg, each sip is a journey through a symphony of tastes. Whether savored neat or enjoyed over ice, Macallan Edition No. 3 promises an unparalleled whisky experience that embodies the pinnacle of craftsmanship and refinement. Elevate your spirits collection with this exquisite expression, available now at Cana Wine Co. Size:  750ml Proof:  96.6 (48.3% ABV) Origin:  Speyside Distillery:  Macallan ", 750ml,"macallan edition 3 single malt scotch whisky introducing macallan edition no. 3, masterful blend complexity sophistication. crafted esteemed macallan distillery, single malt scotch whisky tantalizes senses rich aroma, velvety texture, nuanced flavors. warm, honeyed notes hints ginger nutmeg, sip journey symphony tastes. whether savored neat enjoyed ice, macallan edition no. 3 promises unparalleled whisky experience embodies pinnacle craftsmanship refinement. elevate spirits collection exquisite expression, available cana wine co. size: 750ml proof: 96.6 (48.3% abv) origin: speyside distillery: macallan 750ml"
https://canawineco.com/collections/whiskey/products/macallan-edition-5-single-malt-scotch,Macallan Edition No 5 Single Malt Scotch Whisky,//canawineco.com/cdn/shop/files/Untitleddesign-2024-07-02T123619.314_700x700.png?v=1719941785,$369.00,"Indulge in the exquisite craftsmanship of Macallan Edition No 5 Single Malt Scotch Whisky, a true testament to the artistry of whisky making. With its rich and complex flavor profile, featuring hints of vanilla, caramel, and dried fruit, each sip is a journey of unparalleled taste and refinement. Crafted in collaboration with some of the world's finest perfumers, Edition No 5 embodies elegance and sophistication, making it the perfect addition to any connoisseur's collection. Elevate your whisky experience with Macallan Edition No 5, available now at Cana Wine Co. Size:  750ml Proof:  97 (48.5% ABV) Origin:  Speyside Distillery:  Macallan ", 750ml,"macallan edition 5 single malt scotch whisky indulge exquisite craftsmanship macallan edition 5 single malt scotch whisky, true testament artistry whisky making. rich complex flavor profile, featuring hints vanilla, caramel, dried fruit, sip journey unparalleled taste refinement. crafted collaboration world's finest perfumers, edition 5 embodies elegance sophistication, making perfect addition connoisseur's collection. elevate whisky experience macallan edition 5, available cana wine co. size: 750ml proof: 97 (48.5% abv) origin: speyside distillery: macallan 750ml"
https://canawineco.com/collections/whiskey/products/knob-creek-limited-edition-30th-anniversay-18-year-old-kentucky-straight-bourbon,Knob Creek Limited Edition 18 Year Old Kentucky Straight Bourbon Whiskey,//canawineco.com/cdn/shop/files/Untitleddesign_47_700x700.png?v=1717517218,$349.00,"Introducing the Knob Creek Limited Edition 18 Year Old Kentucky Straight Bourbon, a masterpiece crafted for the discerning aficionado. Aged to perfection, this exquisite bourbon boasts a rich, full-bodied flavor profile with notes of caramel, oak, and a hint of vanilla. Its unparalleled smoothness and complexity make every sip a journey of refined elegance. Perfect for celebrating life’s finest moments, this limited edition release is a testament to Knob Creek’s commitment to exceptional quality. Elevate your collection with this rare gem, available exclusively at Cana Wine Co., your destination for luxury spirits. Size:  750ml Proof:  100 (50% ABV) Age:  18 Year Distillery:  Knob Creek", 750ml,"knob creek limited edition 18 year old kentucky straight bourbon whiskey introducing knob creek limited edition 18 year old kentucky straight bourbon, masterpiece crafted discerning aficionado. aged perfection, exquisite bourbon boasts rich, full-bodied flavor profile notes caramel, oak, hint vanilla. unparalleled smoothness complexity make every sip journey refined elegance. perfect celebrating life’s finest moments, limited edition release testament knob creek’s commitment exceptional quality. elevate collection rare gem, available exclusively cana wine co., destination luxury spirits. size: 750ml proof: 100 (50% abv) age: 18 year distillery: knob creek 750ml"
https://canawineco.com/collections/whiskey/products/old-carter-barrel-strength-straight-american-whiskey-batch-2-139-2-proof,Old Carter 12 Year Old Barrel Strength Batch 2 Straight American Whiskey,//canawineco.com/cdn/shop/products/image_b57f6c92-5742-4dbb-ab05-cf42c4027dca_700x700.jpg?v=1663945381,"$1,795.00","Experience the exceptional craftsmanship of Old Carter 12 Year Old Barrel Strength Batch 2 Straight American Whiskey. This luxurious spirit offers a rich and complex profile with notes of caramel, vanilla, and dark fruit, perfectly balanced with a robust oak finish. Bottled at barrel strength, each sip delivers an unforgettable, full-bodied experience, showcasing the dedication and expertise of the Old Carter team. Elevate your collection with this exquisite expression of American whiskey excellence. Size:  750ml Proof:  139.2 (69.6% ABV) Age:  12 Years Origin:  Kentucky Distillery:  Old Carter", 750ml,"old carter 12 year old barrel strength batch 2 straight american whiskey experience exceptional craftsmanship old carter 12 year old barrel strength batch 2 straight american whiskey. luxurious spirit offers rich complex profile notes caramel, vanilla, dark fruit, perfectly balanced robust oak finish. bottled barrel strength, sip delivers unforgettable, full-bodied experience, showcasing dedication expertise old carter team. elevate collection exquisite expression american whiskey excellence. size: 750ml proof: 139.2 (69.6% abv) age: 12 years origin: kentucky distillery: old carter 750ml"
https://canawineco.com/collections/whiskey/products/weller-special-reserve-8-year-bourbon-decanter-1970s-pint,1970 W. L. Weller Old Weller Special Reserve 8 Year Old Kentucky Straight Bourbon Whiskey,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-21T114246.140_700x700.png?v=1718988172,$695.00,"Introducing the 1970 W. L. Weller Old Weller Special Reserve 8 Year Old Kentucky Straight Bourbon Whiskey, a rare gem meticulously preserved by Cana Wine Co. Distilled with a rich mash bill and aged for eight years, it offers a deep, amber hue and a bouquet of caramelized sugar, oak, and subtle vanilla. On the palate, experience a harmonious blend of honeyed sweetness, dried fruits, and a hint of spice, leading to a smooth, lingering finish with echoes of oak and toffee. Perfectly balanced and exceptionally aged, this bourbon is a testament to timeless craftsmanship and a must-have for collectors and connoisseurs alike. Size:  1 Pint Proof:  86 (43% ABV) Origin:  Kentucky", 1 Pint,"1970 w. l. weller old weller special reserve 8 year old kentucky straight bourbon whiskey introducing 1970 w. l. weller old weller special reserve 8 year old kentucky straight bourbon whiskey, rare gem meticulously preserved cana wine co. distilled rich mash bill aged eight years, offers deep, amber hue bouquet caramelized sugar, oak, subtle vanilla. palate, experience harmonious blend honeyed sweetness, dried fruits, hint spice, leading smooth, lingering finish echoes oak toffee. perfectly balanced exceptionally aged, bourbon testament timeless craftsmanship must-have collectors connoisseurs alike. size: 1 pint proof: 86 (43% abv) origin: kentucky 1 pint"
https://canawineco.com/collections/whiskey/products/bookers-7-year-old-bourbon-batch-c07-b-7-2014-release-130-8-proof,2014 Booker's 7 Year Old Bourbon Batch C07-B-7 Bourbon Whiskey,//canawineco.com/cdn/shop/products/Booker_s7YearOldBourbonBatchC07-B-72014release130.8proof_324x700.jpg?v=1664569840,$429.00,"2014 Release Discover the exceptional depth of the 2014 Booker's 7 Year Old Bourbon Batch C07-B-7 Bourbon Whiskey, available at Cana Wine Co. Crafted with meticulous care and aged to perfection, this small batch bourbon offers a rich palate of vanilla, toasted oak, and a hint of caramel sweetness, delivering a smooth, lingering finish that bourbon enthusiasts cherish. Each bottle reflects Booker Noe's legacy of bold flavor and uncompromising quality, making it a prized addition to any connoisseur's collection. Whether enjoyed neat or in a classic cocktail, indulge in the distinct character of this celebrated spirit, available now at Cana Wine Co., your destination for premier bourbon, whiskey, and fine spirits. Size:  750ml Proof:  130.8 (65.4% ABV) Origin:  Kentucky Distillery:  Jim Beam", 750ml,"2014 booker's 7 year old bourbon batch c07-b-7 bourbon whiskey 2014 release discover exceptional depth 2014 booker's 7 year old bourbon batch c07-b-7 bourbon whiskey, available cana wine co. crafted meticulous care aged perfection, small batch bourbon offers rich palate vanilla, toasted oak, hint caramel sweetness, delivering smooth, lingering finish bourbon enthusiasts cherish. bottle reflects booker noe's legacy bold flavor uncompromising quality, making prized addition connoisseur's collection. whether enjoyed neat classic cocktail, indulge distinct character celebrated spirit, available cana wine co., destination premier bourbon, whiskey, fine spirits. size: 750ml proof: 130.8 (65.4% abv) origin: kentucky distillery: jim beam 750ml"
https://canawineco.com/collections/whiskey/products/bookers-kentucky-tea-batch-2022-03,2022 Booker's Batch 2022-03 Kentucky Tea Batch Kentucky Straight Bourbon Whiskey,//canawineco.com/cdn/shop/files/Untitleddesign_7_700x700.png?v=1717442023,$229.99,"Indulge in the exceptional 2022 Booker's Batch 2022-03 Kentucky Tea Batch Kentucky Straight Bourbon Whiskey, a masterpiece from the renowned Booker’s series. This luxurious bourbon offers a tantalizing experience with its rich amber hue and captivating aroma of toasted oak, caramel, and a hint of sweet vanilla. On the palate, enjoy a harmonious blend of bold flavors including dark chocolate, dried fruit, and a whisper of smoky spice, all leading to a warm, lingering finish that is both smooth and robust. Crafted with meticulous attention to detail, each sip of this limited-edition batch is a testament to the artistry and heritage of Kentucky bourbon. Perfect for collectors and connoisseurs alike, the 2022-03 Kentucky Tea Batch embodies the essence of quality and sophistication, making it a standout addition to Cana Wine Co.’s exquisite selection of high-end spirits. Experience the allure of Booker’s craftsmanship in every pour, and elevate your bourbon journey with this exceptional release. Size:  750ml Proof:  124.4 (62.2% ABV) Origin:  Kentucky Distillery:  Jim Beam", 750ml,"2022 booker's batch 2022-03 kentucky tea batch kentucky straight bourbon whiskey indulge exceptional 2022 booker's batch 2022-03 kentucky tea batch kentucky straight bourbon whiskey, masterpiece renowned booker’s series. luxurious bourbon offers tantalizing experience rich amber hue captivating aroma toasted oak, caramel, hint sweet vanilla. palate, enjoy harmonious blend bold flavors including dark chocolate, dried fruit, whisper smoky spice, leading warm, lingering finish smooth robust. crafted meticulous attention detail, sip limited-edition batch testament artistry heritage kentucky bourbon. perfect collectors connoisseurs alike, 2022-03 kentucky tea batch embodies essence quality sophistication, making standout addition cana wine co.’s exquisite selection high-end spirits. experience allure booker’s craftsmanship every pour, elevate bourbon journey exceptional release. size: 750ml proof: 124.4 (62.2% abv) origin: kentucky distillery: jim beam 750ml"
https://canawineco.com/collections/whiskey/products/bookers-7-year-old-bourbon-batch-2014-06-127-7-proof,2014 Booker's 7 Year Old Bourbon Batch 2014-06 Straight Bourbon Whiskey,//canawineco.com/cdn/shop/products/Booker_s7YearOldBourbonBatch2014-06127.7proof_467x700.jpg?v=1664296869,$429.00,"Introducing the 2014 Booker's 7 Year Old Bourbon Batch 2014-06, a masterful creation by the iconic Jim Beam distillery, now available at Cana Wine Co. This uncut, unfiltered straight bourbon whiskey is aged for seven years, offering a robust and full-bodied experience. With a deep amber hue, it greets the nose with a rich bouquet of vanilla, toasted oak, and a hint of caramel. The palate is a symphony of flavors, where notes of dark chocolate, dried fruit, and spices meld seamlessly, leading to a warm, lingering finish. Whether you're a bourbon connoisseur or a newcomer, this limited-edition release promises a memorable sip, embodying the craftsmanship and heritage of Booker's. Indulge in the luxury of this exquisite bourbon, perfect for any occasion or as a prized addition to your collection.  Size:  750ml Proof:  127.7 (63.85% ABV) Origin:  Kentucky Distillery:  Jim Beam", 750ml,"2014 booker's 7 year old bourbon batch 2014-06 straight bourbon whiskey introducing 2014 booker's 7 year old bourbon batch 2014-06, masterful creation iconic jim beam distillery, available cana wine co. uncut, unfiltered straight bourbon whiskey aged seven years, offering robust full-bodied experience. deep amber hue, greets nose rich bouquet vanilla, toasted oak, hint caramel. palate symphony flavors, notes dark chocolate, dried fruit, spices meld seamlessly, leading warm, lingering finish. whether bourbon connoisseur newcomer, limited-edition release promises memorable sip, embodying craftsmanship heritage booker's. indulge luxury exquisite bourbon, perfect occasion prized addition collection. size: 750ml proof: 127.7 (63.85% abv) origin: kentucky distillery: jim beam 750ml"
https://canawineco.com/collections/whiskey/products/brown-formans-king-of-kentucky-single-barrel-18-year-kentucky-straight-bourbon-whiskey-134-9-proof-btl-1-of-39-2022-release,Brown Forman's King of Kentucky Single Barrel 18 Year Kentucky Straight Bourbon Whiskey 134.9 Proof Bottle 1 of 39 2022 Release,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-10T163002.721_700x700.png?v=1718055046,"$10,950.00","This 18 year old limited release from Brown Forman features a premium embossed label with a gold-foiled stamp border and gold details. There were approximately 250 bottles produced, exclusively released in Kentucky.  Size:  750ML Proof:  134.9 (67.45% ABV) Age:  18 Year Origin:  United States Distillery:  Brown-Forman", 750ML,"brown forman's king kentucky single barrel 18 year kentucky straight bourbon whiskey 134.9 proof bottle 1 39 2022 release 18 year old limited release brown forman features premium embossed label gold-foiled stamp border gold details. approximately 250 bottles produced, exclusively released kentucky. size: 750ml proof: 134.9 (67.45% abv) age: 18 year origin: united states distillery: brown-forman 750ml"
https://canawineco.com/collections/whiskey/products/angels-envy-cellar-collection-tawny-port-finish-kentucky-straight-bourbon-whiskey,Angel's Envy Cellar Collection Port Cask Kentucky Straight Bourbon Whiskey,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-05T145835.325_700x700.png?v=1717617529,$695.00,"Indulge in the opulence of Angel's Envy Cellar Collection Port Cask Kentucky Straight Bourbon Whiskey, an exquisite limited edition masterpiece from the renowned Angel's Envy distillery. Crafted with meticulous care and aged to perfection, this luxurious bourbon is finished in rare port wine casks, imparting a rich and complex character. Expect an enticing symphony of flavors, with notes of dark cherry, ripe plums, and creamy vanilla seamlessly blending with subtle hints of toasted oak and spice. The velvety smooth palate culminates in a long, satisfying finish, making each sip an extraordinary experience. Ideal for discerning connoisseurs, Angel's Envy Cellar Collection Port Cask is a testament to the artistry of fine bourbon, perfect for those who seek the ultimate indulgence. Size:  750ml Proof:  111.6 (55.8% ABV) Origin:  Kentucky Distillery:  Louisville", 750ml,"angel's envy cellar collection port cask kentucky straight bourbon whiskey indulge opulence angel's envy cellar collection port cask kentucky straight bourbon whiskey, exquisite limited edition masterpiece renowned angel's envy distillery. crafted meticulous care aged perfection, luxurious bourbon finished rare port wine casks, imparting rich complex character. expect enticing symphony flavors, notes dark cherry, ripe plums, creamy vanilla seamlessly blending subtle hints toasted oak spice. velvety smooth palate culminates long, satisfying finish, making sip extraordinary experience. ideal discerning connoisseurs, angel's envy cellar collection port cask testament artistry fine bourbon, perfect seek ultimate indulgence. size: 750ml proof: 111.6 (55.8% abv) origin: kentucky distillery: louisville 750ml"
https://canawineco.com/collections/whiskey/products/maryland-heritage-series-14-years-old-sherbrooke-sherwood-mount-vernon-3-pk-owc,"Maryland Heritage Series 14 years old (Sherbrook, Sherwood, Mount Vernon) 3-pk OWC",//canawineco.com/cdn/shop/products/image_abb59a4c-92fe-4c03-87bc-526598cf8fb2_541x700.png?v=1666647666,"$1,995.00","Created from a total of 40 barrels by 2 liquor store owners/Maryland Rye Enthusiasts. The Maryland Heritage Series is a collection of 3 distinct batches and 3 single barrels. All barrel proof, these releases are all 14-year MGP/LDI 95/5 Rye. These barrels were distilled in December of 2007 and aged for 12 years in Indiana and 2 years in Maryland. Batched & bottled locally in Maryland, all releases use resurrected pre-prohibition Maryland Rye labels not with the intent to duplicate the old Maryland style but instead to pay homage to Maryland's storied rye past. Sherbrook Size:  750ML Proof:  109.7 (54.85% ABV) Origin:  United States Mount Vernon Size:  750ML Proof:  108.2 (54.1% ABV) Origin:  United States Sherwood Size:  750ML Proof:  110.4 (55.2% ABV) Origin:  United States", 750ML,"maryland heritage series 14 years old (sherbrook, sherwood, mount vernon) 3-pk owc created total 40 barrels 2 liquor store owners/maryland rye enthusiasts. maryland heritage series collection 3 distinct batches 3 single barrels. barrel proof, releases 14-year mgp/ldi 95/5 rye. barrels distilled december 2007 aged 12 years indiana 2 years maryland. batched & bottled locally maryland, releases use resurrected pre-prohibition maryland rye labels intent duplicate old maryland style instead pay homage maryland's storied rye past. sherbrook size: 750ml proof: 109.7 (54.85% abv) origin: united states mount vernon size: 750ml proof: 108.2 (54.1% abv) origin: united states sherwood size: 750ml proof: 110.4 (55.2% abv) origin: united states 750ml"
https://canawineco.com/collections/whiskey/products/copy-of-pappy-van-winkle-family-reserve-20-year-old,Old Rip Van Winkle Family Reserve 20 Year Old Kentucky Straight Bourbon Whiskey,//canawineco.com/cdn/shop/products/IMG_8298_26_700x700.jpg?v=1667841178,"$5,250.00","As rare as hen's teeth, today Pappy Van Winkle's 20 Year Old Family Reserve Bourbon is one of the most sought-after and scarce bourbon whiskeys around. The perfect digestif bourbon, and one likened to fine, after-dinner cognacs, this wheated bourbon from Old Rip Van Winkle is a truly superior tasting experience that brings beautiful, syrupy sweetness to the palate. Produced in incredibly small batches and extremely hard to get, the 20 Year Old Family Reserve is a showcase investment piece for any serious whiskey connoisseur's collection. Size:  750ml Proof:  90.0 (45.0% ABV) Age:  20 Year Origin:  Kentucky Distillery:  Buffalo Trace", 750ml,"old rip van winkle family reserve 20 year old kentucky straight bourbon whiskey rare hen's teeth, today pappy van winkle's 20 year old family reserve bourbon one sought-after scarce bourbon whiskeys around. perfect digestif bourbon, one likened fine, after-dinner cognacs, wheated bourbon old rip van winkle truly superior tasting experience brings beautiful, syrupy sweetness palate. produced incredibly small batches extremely hard get, 20 year old family reserve showcase investment piece serious whiskey connoisseur's collection. size: 750ml proof: 90.0 (45.0% abv) age: 20 year origin: kentucky distillery: buffalo trace 750ml"
https://canawineco.com/collections/whiskey/products/mitchell-son-yellow-spot-12-year-old-single-pot-still-irish-whiskey,Mitchell & Son Yellow Spot 12 Year Old Single Pot Still Irish Whiskey,//canawineco.com/cdn/shop/products/image_e568eb1a-7148-4be7-b601-0825d4863530_540x540.jpg?v=1669405215,$289.00,Mitchell & Son Yellow Spot 12 Year Old Single Pot Still Irish Whiskey Size:  750ML Proof:  92 (46% ABV) Origin:  Ireland Distillery:  Spot Whiskey, 750ML,mitchell & son yellow spot 12 year old single pot still irish whiskey mitchell & son yellow spot 12 year old single pot still irish whiskey size: 750ml proof: 92 (46% abv) origin: ireland distillery: spot whiskey 750ml
https://canawineco.com/collections/whiskey/products/blantons-straight-from-the-barrel-kentucky-straight-bourbon-126-6-proof,Blanton's Straight From The Barrel 126.6 Proof Kentucky Straight Bourbon Whiskey,//canawineco.com/cdn/shop/products/IMG_7842_24_700x700.jpg?v=1669750006,$325.00,"Discover the uncompromising strength of Blanton's Straight From The Barrel 126.6 Proof Kentucky Straight Bourbon Whiskey. This cask-strength gem boasts a deep amber hue and an intricate tapestry of flavors, including caramel, dark chocolate, and toasted oak. Each sip offers a powerful, yet harmonious, profile that captures the essence of Blanton's artistry. Perfect for connoisseurs seeking bold and complex experiences, this exclusive release promises a memorable journey with every pour. Elevate your collection with the robust character of Blanton's, available only at Cana Wine Co. Size:  700ml Proof:  126.6 (63.3% ABV) Origin:  Kentucky Distillery:  Buffalo Trace", 700ml,"blanton's straight barrel 126.6 proof kentucky straight bourbon whiskey discover uncompromising strength blanton's straight barrel 126.6 proof kentucky straight bourbon whiskey. cask-strength gem boasts deep amber hue intricate tapestry flavors, including caramel, dark chocolate, toasted oak. sip offers powerful, yet harmonious, profile captures essence blanton's artistry. perfect connoisseurs seeking bold complex experiences, exclusive release promises memorable journey every pour. elevate collection robust character blanton's, available cana wine co. size: 700ml proof: 126.6 (63.3% abv) origin: kentucky distillery: buffalo trace 700ml"
